date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,Day of Week,Season Sold,House Age,Renovation Age,Is Renovated,Lot-Living Ratio,Basement Ratio,Areas Per Bedroom,Bathrooms Per Bedroom,Bedrooms Per Floor,Beds x Baths,Sqft Living x Waterfront,State,ZIP Code
2014-05-28,11.733986850080113,3.0,1.0,1340,15600,1.0,0,0,4,1340,0,Kent,2,2,36,14,14,11.64179104477612,0.0,446.6666666666667,0.3333333333333333,3.0,3.0,0,WA,98042
2014-05-28,14.493544100714171,8.0,3.5,4440,6480,2.0,0,3,5,3140,1300,Seattle,2,2,55,2014,2014,1.4594594594594594,0.2927927927927928,555.0,0.4375,4.0,28.0,0,WA,98112
2014-05-28,12.560244459250788,2.0,1.0,800,6240,1.0,0,0,3,800,0,Seattle,2,2,60,9,9,7.8,0.0,400.0,0.5,2.0,2.0,0,WA,98125
2014-05-28,12.396693005138824,3.0,1.75,1310,9645,1.0,0,0,3,1310,0,SeaTac,2,2,35,0,0,7.362595419847328,0.0,436.6666666666667,0.5833333333333334,3.0,5.25,0,WA,98198
2014-05-28,13.641157170819497,4.0,1.75,2330,4000,2.0,0,0,5,1300,1030,Seattle,2,2,90,58,58,1.7167381974248928,0.44206008583690987,582.5,0.4375,2.0,7.0,0,WA,98105
2014-05-28,13.07064894171765,2.0,3.25,1400,1243,3.0,0,0,3,1400,0,Seattle,2,2,14,2014,2014,0.8878571428571429,0.0,700.0,1.625,0.6666666666666666,6.5,0,WA,98103
2014-05-28,13.102160670086809,4.0,2.5,2360,4367,2.0,0,0,3,2360,0,Woodinville,2,2,11,2014,2014,1.8504237288135594,0.0,590.0,0.625,2.0,10.0,0,WA,98072
2014-05-28,13.049792684569493,3.0,2.25,1840,5752,2.0,0,0,3,1840,0,Kirkland,2,2,11,2014,2014,3.126086956521739,0.0,613.3333333333334,0.75,1.5,6.75,0,WA,98034
2014-05-28,13.151922179645874,4.0,2.5,2680,7178,2.0,0,0,3,2680,0,Snoqualmie,2,2,10,11,11,2.678358208955224,0.0,670.0,0.625,2.0,10.0,0,WA,98065
2014-05-28,12.971540487669746,3.0,3.75,3890,7140,1.0,0,2,3,2390,1500,Seattle,2,2,71,7,7,1.8354755784061696,0.3856041131105398,1296.6666666666667,1.25,3.0,11.25,0,WA,98178
2014-05-28,12.442724546869176,3.0,2.0,1400,8640,1.0,0,0,5,1400,0,Federal Way,2,2,46,2014,2014,6.171428571428572,0.0,466.6666666666667,0.6666666666666666,3.0,6.0,0,WA,98003
2014-05-28,12.779873068457553,3.0,2.5,2400,9701,1.0,0,0,3,2400,0,Federal Way,2,2,24,5,5,4.042083333333333,0.0,800.0,0.8333333333333334,3.0,7.5,0,WA,98023
2014-05-28,13.514405465180353,4.0,2.25,2920,46355,2.0,0,0,4,2920,0,Fall City,2,2,16,2014,2014,15.875,0.0,730.0,0.5625,2.0,9.0,0,WA,98024
2014-05-28,12.13859648040526,2.0,2.0,1390,1302,2.0,0,0,3,1390,0,Federal Way,2,2,28,2014,2014,0.9366906474820144,0.0,695.0,1.0,1.0,4.0,0,WA,98003
2014-05-28,12.631340380934517,3.0,2.5,1680,11193,2.0,0,0,3,1680,0,Renton,2,2,30,2014,2014,6.6625,0.0,560.0,0.8333333333333334,1.5,7.5,0,WA,98058
2014-05-28,13.142166004700508,4.0,1.5,2040,8800,1.0,0,0,4,1020,1020,Bellevue,2,2,53,13,13,4.313725490196078,0.5,510.0,0.375,4.0,6.0,0,WA,98007
2014-05-28,12.751299696013497,2.0,1.0,1080,4000,1.0,0,0,3,1080,0,Seattle,2,2,74,18,18,3.7037037037037037,0.0,540.0,0.5,2.0,2.0,0,WA,98117
2014-05-28,13.681979165339751,3.0,2.75,2280,4280,1.0,0,0,5,1280,1000,Seattle,2,2,97,2014,2014,1.8771929824561404,0.43859649122807015,760.0,0.9166666666666666,3.0,8.25,0,WA,98103
2014-05-28,13.458835614025542,4.0,3.5,4490,5099,2.0,0,0,3,3390,1100,Snoqualmie,2,2,8,2014,2014,1.1356347438752783,0.24498886414253898,1122.5,0.875,2.0,14.0,0,WA,98065
2014-05-28,14.151982794585487,4.0,3.25,4700,9160,1.0,0,4,3,2520,2180,Seattle,2,2,9,2014,2014,1.9489361702127659,0.46382978723404256,1175.0,0.8125,4.0,13.0,0,WA,98116
2014-05-28,13.122263372403996,4.0,2.5,2798,4473,2.0,0,0,3,2798,0,Renton,2,2,2,102,102,1.5986418870621872,0.0,699.5,0.625,2.0,10.0,0,WA,98055
2014-05-28,13.513053199930338,3.0,2.5,2810,5400,2.0,0,0,3,2810,0,Redmond,2,2,9,2014,2014,1.9217081850533808,0.0,936.6666666666666,0.8333333333333334,1.5,7.5,0,WA,98052
2014-05-28,12.802158113246987,4.0,2.5,3753,7204,2.0,0,0,3,3336,417,Federal Way,2,2,6,2014,2014,1.9195310418332001,0.1111111111111111,938.25,0.625,2.0,10.0,0,WA,98023
2014-05-28,13.569610019527449,4.0,3.5,3910,8095,2.0,0,0,3,3130,780,Issaquah,2,2,7,2014,2014,2.0703324808184145,0.19948849104859334,977.5,0.875,2.0,14.0,0,WA,98029
2014-05-28,12.691580461311874,2.0,2.5,1050,1609,2.0,0,0,3,1050,0,Seattle,2,2,9,2014,2014,1.5323809523809524,0.0,525.0,1.25,1.0,5.0,0,WA,98144
2014-05-29,13.091904169919621,4.0,1.0,1600,4300,1.5,0,0,4,1600,0,Seattle,3,2,98,2014,2014,2.6875,0.0,400.0,0.25,2.6666666666666665,4.0,0,WA,98103
2014-05-29,13.021437458814368,4.0,2.25,2590,10002,1.0,0,0,4,1340,1250,Kenmore,3,2,46,2014,2014,3.861776061776062,0.4826254826254826,647.5,0.5625,4.0,9.0,0,WA,98028
2014-05-29,12.487296407920908,4.0,2.25,1720,9753,1.0,0,0,4,1120,600,Federal Way,3,2,36,14,14,5.6703488372093025,0.3488372093023256,430.0,0.5625,4.0,9.0,0,WA,98023
2014-05-29,13.064734264567692,6.0,2.5,4410,14034,1.0,0,2,4,2350,2060,Federal Way,3,2,49,2014,2014,3.182312925170068,0.4671201814058957,735.0,0.4166666666666667,6.0,15.0,0,WA,98003
2014-05-29,12.496874845318198,3.0,1.75,1590,11914,1.0,0,2,3,1090,500,SeaTac,3,2,57,14,14,7.493081761006289,0.31446540880503143,530.0,0.5833333333333334,3.0,5.25,0,WA,98188
2014-05-29,13.244581010128577,4.0,2.5,2440,22594,2.0,0,0,3,2440,0,Redmond,3,2,18,2014,2014,9.25983606557377,0.0,610.0,0.625,2.0,10.0,0,WA,98053
2014-05-29,13.190022025878143,3.0,2.5,1360,1016,3.0,0,0,3,1310,50,Seattle,3,2,11,2014,2014,0.7470588235294118,0.03676470588235294,453.3333333333333,0.8333333333333334,1.0,7.5,0,WA,98115
2014-05-29,12.871334622600584,2.0,1.0,910,7000,1.0,0,0,3,910,0,Seattle,3,2,62,6,6,7.6923076923076925,0.0,455.0,0.5,2.0,2.0,0,WA,98115
2014-05-29,12.89921982609012,4.0,1.5,1390,7200,1.0,0,0,3,1140,250,Seattle,3,2,49,21,21,5.179856115107913,0.17985611510791366,347.5,0.375,4.0,6.0,0,WA,98133
2014-05-29,12.483704382128453,3.0,1.5,1470,14821,1.0,0,0,4,1470,0,Kent,3,2,56,42,42,10.082312925170068,0.0,490.0,0.5,3.0,4.5,0,WA,98042
2014-05-29,13.444446876573442,4.0,2.5,2920,9904,2.0,0,0,4,2920,0,Issaquah,3,2,24,2014,2014,3.3917808219178083,0.0,730.0,0.625,2.0,10.0,0,WA,98029
2014-05-29,12.928778628331663,3.0,1.75,1950,52256,1.0,0,0,4,1950,0,Kent,3,2,29,2014,2014,26.797948717948717,0.0,650.0,0.5833333333333334,3.0,5.25,0,WA,98042
2014-05-29,13.45166712454693,3.0,2.5,2390,4555,2.0,0,0,3,2390,0,Sammamish,3,2,8,2014,2014,1.905857740585774,0.0,796.6666666666666,0.8333333333333334,1.5,7.5,0,WA,98074
2014-05-29,12.415117272464881,3.0,1.5,1270,11600,1.0,0,0,4,1270,0,Kent,3,2,50,2014,2014,9.133858267716535,0.0,423.3333333333333,0.5,3.0,4.5,0,WA,98031
2014-05-29,12.345834587905333,2.0,1.0,950,7560,1.0,0,0,3,950,0,Renton,3,2,56,10,10,7.957894736842105,0.0,475.0,0.5,2.0,2.0,0,WA,98058
2014-05-29,12.618182296357007,2.0,1.0,900,423838,1.0,0,2,5,900,0,Enumclaw,3,2,89,2014,2014,470.93111111111114,0.0,450.0,0.5,2.0,2.0,0,WA,98022
2014-05-29,13.617059619240436,4.0,2.25,2280,6660,1.5,0,2,3,1960,320,Seattle,3,2,74,30,30,2.9210526315789473,0.14035087719298245,570.0,0.5625,2.6666666666666665,9.0,0,WA,98119
2014-05-29,11.884489021402711,3.0,1.0,1010,5490,1.0,0,0,3,1010,0,SeaTac,3,2,60,9,9,5.435643564356436,0.0,336.6666666666667,0.3333333333333333,3.0,3.0,0,WA,98168
2014-05-29,12.986543654261794,2.0,1.0,1260,5000,1.0,0,0,3,1040,220,Seattle,3,2,63,20,20,3.9682539682539684,0.1746031746031746,630.0,0.5,2.0,2.0,0,WA,98117
2014-05-29,14.713026134512095,4.0,3.5,4730,13586,1.5,0,0,5,4270,460,Seattle,3,2,79,2014,2014,2.8723044397463,0.09725158562367865,1182.5,0.875,2.6666666666666665,14.0,0,WA,98112
2014-05-29,13.418013619505286,3.0,2.5,2620,21587,2.0,0,0,3,2620,0,Redmond,3,2,22,2014,2014,8.239312977099237,0.0,873.3333333333334,0.8333333333333334,1.5,7.5,0,WA,98053
2014-05-29,13.42984807715229,3.0,2.25,2330,4000,1.5,0,2,5,1520,810,Seattle,3,2,87,2014,2014,1.7167381974248928,0.34763948497854075,776.6666666666666,0.75,2.0,6.75,0,WA,98115
2014-05-29,13.528494930055654,5.0,3.0,2170,2440,1.5,0,0,4,1450,720,Seattle,3,2,103,48,48,1.1244239631336406,0.3317972350230415,434.0,0.6,3.3333333333333335,15.0,0,WA,98105
2014-05-29,13.217673557208654,5.0,2.0,2450,9488,1.0,0,0,4,1240,1210,Seattle,3,2,114,59,59,3.8726530612244896,0.49387755102040815,490.0,0.4,5.0,10.0,0,WA,98133
2014-05-29,12.493129522588037,4.0,1.75,1880,7632,1.0,0,0,4,1180,700,Federal Way,3,2,36,14,14,4.059574468085106,0.3723404255319149,470.0,0.4375,4.0,7.0,0,WA,98023
2014-05-29,13.335860551666734,4.0,2.0,2300,3400,1.5,0,0,5,1550,750,Seattle,3,2,99,2014,2014,1.4782608695652173,0.32608695652173914,575.0,0.5,2.6666666666666665,8.0,0,WA,98117
2014-05-29,12.911642346088676,3.0,2.0,1240,14404,1.0,0,0,3,1240,0,Redmond,3,2,26,14,14,11.616129032258064,0.0,413.3333333333333,0.6666666666666666,3.0,6.0,0,WA,98053
2014-05-29,12.611537753638338,2.0,1.0,820,3844,1.0,0,0,4,820,0,Seattle,3,2,98,2014,2014,4.68780487804878,0.0,410.0,0.5,2.0,2.0,0,WA,98133
2014-05-29,12.35017298950393,4.0,2.0,1530,6375,2.0,0,0,3,1530,0,Renton,3,2,72,31,31,4.166666666666667,0.0,382.5,0.5,2.0,8.0,0,WA,98058
2014-05-29,13.579788224443204,5.0,3.25,2900,12160,1.0,0,0,4,1890,1010,Bellevue,3,2,47,2014,2014,4.1931034482758625,0.3482758620689655,580.0,0.65,5.0,16.25,0,WA,98005
2014-05-29,12.89921982609012,4.0,2.75,1240,3867,1.0,0,0,3,800,440,Seattle,3,2,27,14,14,3.1185483870967743,0.3548387096774194,310.0,0.6875,4.0,11.0,0,WA,98125
2014-05-29,13.764217263576723,4.0,3.5,4140,13392,2.0,0,0,3,4140,0,Newcastle,3,2,14,2014,2014,3.234782608695652,0.0,1035.0,0.875,2.0,14.0,0,WA,98059
2014-05-29,13.017002861746503,4.0,2.0,2240,7725,1.0,0,0,5,1120,1120,Seattle,3,2,58,2014,2014,3.4486607142857144,0.5,560.0,0.5,4.0,8.0,0,WA,98106
2014-05-29,13.296316684527767,3.0,2.0,1480,5000,1.0,0,0,4,750,730,Seattle,3,2,86,2014,2014,3.3783783783783785,0.49324324324324326,493.3333333333333,0.6666666666666666,3.0,6.0,0,WA,98117
2014-05-29,12.712890247898626,3.0,2.25,2270,8876,1.0,0,0,3,1380,890,Renton,3,2,37,10,10,3.9101321585903084,0.3920704845814978,756.6666666666666,0.75,3.0,6.75,0,WA,98058
2014-05-29,11.951180395901384,3.0,1.0,1250,6250,1.0,0,0,2,1030,220,Seattle,3,2,65,2014,2014,5.0,0.176,416.6666666666667,0.3333333333333333,3.0,3.0,0,WA,98108
2014-05-29,12.89921982609012,5.0,2.0,1930,9747,1.0,0,0,4,1020,910,Kenmore,3,2,52,2014,2014,5.050259067357513,0.47150259067357514,386.0,0.4,5.0,10.0,0,WA,98028
2014-05-29,12.762827201184564,4.0,1.75,1700,7800,1.0,0,0,5,1120,580,Renton,3,2,33,2014,2014,4.588235294117647,0.3411764705882353,425.0,0.4375,4.0,7.0,0,WA,98059
2014-05-29,13.178743710840436,3.0,1.0,1590,6420,1.0,0,0,3,1590,0,Seattle,3,2,70,2014,2014,4.037735849056604,0.0,530.0,0.3333333333333333,3.0,3.0,0,WA,98136
2014-05-29,12.911642346088676,5.0,1.75,1880,10000,1.0,0,0,3,960,920,Kirkland,3,2,51,6,6,5.319148936170213,0.48936170212765956,376.0,0.35,5.0,8.75,0,WA,98034
2014-05-29,13.361695188915062,4.0,1.75,1640,4240,1.0,0,0,5,920,720,Seattle,3,2,93,2014,2014,2.5853658536585367,0.43902439024390244,410.0,0.4375,4.0,7.0,0,WA,98117
2014-05-29,13.199324418540456,3.0,1.5,2600,5085,1.0,0,0,4,1400,1200,Seattle,3,2,74,13,13,1.9557692307692307,0.46153846153846156,866.6666666666666,0.5,3.0,4.5,0,WA,98126
2014-05-29,12.904207367601158,2.0,1.0,710,1173,2.0,0,0,4,710,0,Seattle,3,2,71,2014,2014,1.652112676056338,0.0,355.0,0.5,1.0,2.0,0,WA,98102
2014-05-29,14.946912669455374,6.0,4.25,6980,15682,3.0,0,4,4,5330,1650,Mercer Island,3,2,15,2014,2014,2.246704871060172,0.23638968481375358,1163.3333333333333,0.7083333333333334,2.0,25.5,0,WA,98040
2014-05-29,12.706641851603198,3.0,1.5,1460,5040,1.0,0,0,3,1100,360,Seattle,3,2,43,2014,2014,3.452054794520548,0.2465753424657534,486.6666666666667,0.5,3.0,4.5,0,WA,98133
2014-05-29,12.611537753638338,3.0,2.5,2080,9827,2.0,0,0,3,2080,0,Federal Way,3,2,25,2014,2014,4.724519230769231,0.0,693.3333333333334,0.8333333333333334,1.5,7.5,0,WA,98023
2014-05-29,13.17115354157376,5.0,2.5,2630,9216,2.0,0,0,3,2630,0,Duvall,3,2,11,2014,2014,3.5041825095057035,0.0,526.0,0.5,2.5,12.5,0,WA,98019
2014-05-29,14.827111469642754,4.0,3.25,4430,21000,2.0,0,0,3,4430,0,Medina,3,2,62,7,7,4.74040632054176,0.0,1107.5,0.8125,2.0,13.0,0,WA,98039
2014-05-29,13.308842944346948,4.0,2.5,2760,6850,2.0,0,0,3,2760,0,Newcastle,3,2,15,2014,2014,2.4818840579710146,0.0,690.0,0.625,2.0,10.0,0,WA,98056
2014-05-29,12.89921982609012,4.0,2.0,1670,12056,1.0,0,0,3,1670,0,Kenmore,3,2,59,9,9,7.219161676646706,0.0,417.5,0.5,4.0,8.0,0,WA,98028
2014-05-29,13.005829561148378,4.0,1.75,1990,4725,1.5,0,0,4,1190,800,Seattle,3,2,70,2014,2014,2.3743718592964824,0.4020100502512563,497.5,0.4375,2.6666666666666665,7.0,0,WA,98126
2014-05-29,13.17115354157376,3.0,3.0,2600,5238,1.5,0,3,3,1890,710,Des Moines,3,2,25,2014,2014,2.0146153846153845,0.27307692307692305,866.6666666666666,1.0,2.0,9.0,0,WA,98198
2014-05-29,12.886641043883259,2.0,1.0,1320,1824,1.5,0,0,4,1320,0,Seattle,3,2,105,25,25,1.3818181818181818,0.0,660.0,0.5,1.3333333333333333,2.0,0,WA,98144
2014-05-29,13.142166004700508,3.0,1.5,2240,3800,2.0,0,0,3,1370,870,Seattle,3,2,85,2014,2014,1.6964285714285714,0.38839285714285715,746.6666666666666,0.5,1.5,4.5,0,WA,98115
2014-05-29,13.491164501140902,4.0,2.25,1960,8680,1.0,0,0,4,1290,670,Bellevue,3,2,55,2014,2014,4.428571428571429,0.34183673469387754,490.0,0.5625,4.0,9.0,0,WA,98004
2014-05-29,13.128345449081877,3.0,2.0,2590,108900,2.0,0,0,3,1980,610,Maple Valley,3,2,26,14,14,42.04633204633205,0.23552123552123552,863.3333333333334,0.6666666666666666,1.5,6.0,0,WA,98038
2014-05-29,13.418757390458131,4.0,2.75,2620,6707,2.0,0,0,3,2620,0,Sammamish,3,2,14,2014,2014,2.5599236641221372,0.0,655.0,0.6875,2.0,11.0,0,WA,98075
2014-05-29,13.664687668229691,3.0,2.5,2770,9136,2.0,0,0,3,2770,0,Bellevue,3,2,23,2014,2014,3.2981949458483752,0.0,923.3333333333334,0.8333333333333334,1.5,7.5,0,WA,98006
2014-05-29,13.071701462602102,3.0,1.0,2110,10005,1.0,0,0,5,1110,1000,Kirkland,3,2,90,58,58,4.741706161137441,0.47393364928909953,703.3333333333334,0.3333333333333333,3.0,3.0,0,WA,98033
2014-05-29,12.594730635321957,4.0,2.5,2290,4539,2.0,0,0,3,2290,0,Renton,3,2,13,2014,2014,1.9820960698689956,0.0,572.5,0.625,2.0,10.0,0,WA,98058
2014-05-29,14.169682371684887,4.0,4.25,4960,6000,2.5,0,0,3,3680,1280,Seattle,3,2,105,11,11,1.2096774193548387,0.25806451612903225,1240.0,1.0625,1.6,17.0,0,WA,98109
2014-05-29,12.429216196844383,2.0,1.0,1110,26051,1.0,0,0,3,1110,0,SeaTac,3,2,63,20,20,23.46936936936937,0.0,555.0,0.5,2.0,2.0,0,WA,98168
2014-05-29,13.396960210307455,4.0,2.75,3310,6166,2.0,0,0,3,3310,0,Snoqualmie,3,2,6,2014,2014,1.8628398791540786,0.0,827.5,0.6875,2.0,11.0,0,WA,98065
2014-05-29,11.326595886778735,2.0,1.0,900,8580,1.0,0,0,3,900,0,Tukwila,3,2,96,2014,2014,9.533333333333333,0.0,450.0,0.5,2.0,2.0,0,WA,98168
2014-05-29,13.437174117244362,3.0,1.75,1940,7313,1.0,0,1,4,1440,500,Seattle,3,2,54,13,13,3.7695876288659793,0.25773195876288657,646.6666666666666,0.5833333333333334,3.0,5.25,0,WA,98136
2014-05-29,12.254862809699606,3.0,1.75,1590,7617,2.0,0,0,3,1590,0,Des Moines,3,2,28,2014,2014,4.790566037735849,0.0,530.0,0.5833333333333334,1.5,5.25,0,WA,98198
2014-05-29,13.386080572402278,3.0,2.5,2930,6050,2.0,0,0,3,2930,0,Snoqualmie,3,2,6,2014,2014,2.0648464163822524,0.0,976.6666666666666,0.8333333333333334,1.5,7.5,0,WA,98065
2014-05-29,12.765688433465597,4.0,2.5,2040,22653,2.0,0,0,3,2040,0,Seattle,3,2,3,2014,2014,11.104411764705882,0.0,510.0,0.625,2.0,10.0,0,WA,98168
2014-05-29,12.628067055589549,2.0,2.25,1000,905,3.0,0,0,3,1000,0,Seattle,3,2,8,2014,2014,0.905,0.0,500.0,1.125,0.6666666666666666,4.5,0,WA,98117
2014-05-29,13.37700559577791,3.0,3.25,1730,1229,2.0,0,2,3,1320,410,Seattle,3,2,6,2014,2014,0.7104046242774567,0.23699421965317918,576.6666666666666,1.0833333333333333,1.5,9.75,0,WA,98119
2014-05-30,12.86099861326992,3.0,1.0,1220,4800,1.0,0,0,3,1220,0,Seattle,4,2,113,2014,2014,3.9344262295081966,0.0,406.6666666666667,0.3333333333333333,3.0,3.0,0,WA,98122
2014-05-30,13.664687668229691,3.0,2.25,3060,12095,2.0,0,0,3,3060,0,Bellevue,4,2,31,5,5,3.9526143790849675,0.0,1020.0,0.75,1.5,6.75,0,WA,98006
2014-05-30,12.886641043883259,4.0,2.5,2910,5000,2.0,0,0,3,2910,0,Covington,4,2,12,2014,2014,1.7182130584192439,0.0,727.5,0.625,2.0,10.0,0,WA,98042
2014-05-30,12.468436909997665,3.0,1.75,1050,5850,1.0,0,0,3,1050,0,Burien,4,2,34,2014,2014,5.571428571428571,0.0,350.0,0.5833333333333334,3.0,5.25,0,WA,98166
2014-05-30,12.18811232015318,3.0,2.0,1560,7352,1.0,0,0,3,1560,0,Algona,4,2,22,2014,2014,4.712820512820513,0.0,520.0,0.6666666666666666,3.0,6.0,0,WA,98001
2014-05-30,12.959844447906553,3.0,1.75,1680,3000,1.0,0,2,4,840,840,Seattle,4,2,114,43,43,1.7857142857142858,0.5,560.0,0.5833333333333334,3.0,5.25,0,WA,98103
2014-05-30,14.690979295318174,4.0,3.25,4140,20734,1.0,0,1,3,3300,840,Clyde Hill,4,2,37,9,9,5.0082125603864736,0.2028985507246377,1035.0,0.8125,4.0,13.0,0,WA,98004
2014-05-30,12.818551923022664,3.0,2.0,1550,8509,1.0,0,0,3,1150,400,Seattle,4,2,55,25,25,5.489677419354838,0.25806451612903225,516.6666666666666,0.6666666666666666,3.0,6.0,0,WA,98106
2014-05-30,14.141210697603576,6.0,2.75,5700,20000,1.0,0,4,4,2850,2850,Bellevue,4,2,37,2014,2014,3.508771929824561,0.5,950.0,0.4583333333333333,6.0,16.5,0,WA,98006
2014-05-30,12.765402678355779,3.0,2.5,2200,7278,2.0,0,0,3,2200,0,Renton,4,2,24,5,5,3.308181818181818,0.0,733.3333333333334,0.8333333333333334,1.5,7.5,0,WA,98058
2014-05-30,13.38472764187182,2.0,2.5,1740,2500,2.0,0,2,3,1210,530,Seattle,4,2,20,2014,2014,1.4367816091954022,0.3045977011494253,870.0,1.25,1.0,5.0,0,WA,98112
2014-05-30,12.611371073081239,3.0,1.0,1210,9525,1.0,0,0,3,1210,0,Seattle,4,2,59,9,9,7.871900826446281,0.0,403.3333333333333,0.3333333333333333,3.0,3.0,0,WA,98106
2014-05-30,13.345506928718539,4.0,3.25,4240,25639,2.0,0,3,3,3550,690,Federal Way,4,2,25,2014,2014,6.046933962264151,0.16273584905660377,1060.0,0.8125,2.0,13.0,0,WA,98023
2014-05-30,12.154779351142624,3.0,2.25,1590,11745,1.0,0,0,3,1090,500,Auburn,4,2,36,2014,2014,7.386792452830188,0.31446540880503143,530.0,0.75,3.0,6.75,0,WA,98001
2014-05-30,13.480037821676145,4.0,1.75,3420,7200,1.0,0,3,5,1770,1650,Seattle,4,2,67,2014,2014,2.1052631578947367,0.4824561403508772,855.0,0.4375,4.0,7.0,0,WA,98125
2014-05-30,13.398478813484644,4.0,2.5,3190,11375,1.0,0,0,5,2210,980,Seattle,4,2,68,2014,2014,3.5658307210031346,0.3072100313479624,797.5,0.625,4.0,10.0,0,WA,98125
2014-05-30,13.102160670086809,3.0,1.75,1920,5405,1.0,0,2,4,960,960,Seattle,4,2,67,26,26,2.8151041666666665,0.5,640.0,0.5833333333333334,3.0,5.25,0,WA,98126
2014-05-30,12.936033799212835,2.0,1.75,1340,4664,1.0,0,0,3,1340,0,Redmond,4,2,10,11,11,3.4805970149253733,0.0,670.0,0.875,2.0,3.5,0,WA,98053
2014-05-30,13.527828485512494,3.0,1.75,1700,8400,1.0,0,0,3,1460,240,Seattle,4,2,67,2,2,4.9411764705882355,0.1411764705882353,566.6666666666666,0.5833333333333334,3.0,5.25,0,WA,98199
2014-05-30,13.458835614025542,4.0,2.5,2310,3570,1.5,0,0,3,1490,820,Seattle,4,2,87,0,0,1.5454545454545454,0.354978354978355,577.5,0.625,2.6666666666666665,10.0,0,WA,98103
2014-05-30,12.959844447906553,3.0,1.75,1510,44000,1.0,0,0,3,1240,270,North Bend,4,2,25,2014,2014,29.13907284768212,0.17880794701986755,503.3333333333333,0.5833333333333334,3.0,5.25,0,WA,98045
2014-05-30,13.372343582672098,3.0,2.5,2670,10082,1.0,0,0,3,2670,0,Sammamish,4,2,27,14,14,3.7760299625468163,0.0,890.0,0.8333333333333334,3.0,7.5,0,WA,98074
2014-05-30,13.39239051461739,4.0,2.25,2060,8470,1.0,0,0,3,1440,620,Bellevue,4,2,31,5,5,4.111650485436893,0.30097087378640774,515.0,0.5625,4.0,9.0,0,WA,98006
2014-05-30,14.126664986601197,3.0,2.5,2090,6000,1.5,0,0,4,2090,0,Seattle,4,2,86,2014,2014,2.8708133971291865,0.0,696.6666666666666,0.8333333333333334,2.0,7.5,0,WA,98105
2014-05-30,13.034624463096321,5.0,2.5,3090,23265,1.0,0,0,3,2990,100,Bothell,4,2,57,14,14,7.529126213592233,0.032362459546925564,618.0,0.5,5.0,12.5,0,WA,98011
2014-05-30,12.706847933442663,2.0,2.5,1240,1546,2.0,0,0,3,1240,0,Seattle,4,2,7,2014,2014,1.2467741935483871,0.0,620.0,1.25,1.0,5.0,0,WA,98108
2014-05-30,12.860868734706196,3.0,2.5,1860,3690,2.0,0,0,3,1860,0,Kenmore,4,2,14,2014,2014,1.9838709677419355,0.0,620.0,0.8333333333333334,1.5,7.5,0,WA,98028
2014-05-30,13.235692062711331,3.0,1.5,2000,7350,1.0,0,0,3,2000,0,Seattle,4,2,61,2014,2014,3.675,0.0,666.6666666666666,0.5,3.0,4.5,0,WA,98177
2014-05-30,13.764217263576723,4.0,1.75,2500,92347,1.0,0,0,4,1500,1000,Mercer Island,4,2,44,2014,2014,36.9388,0.4,625.0,0.4375,4.0,7.0,0,WA,98040
2014-05-30,13.049792684569493,4.0,2.25,1820,20349,1.0,0,0,5,1340,480,Woodinville,4,2,37,2014,2014,11.180769230769231,0.26373626373626374,455.0,0.5625,4.0,9.0,0,WA,98072
2014-05-30,12.959844447906553,3.0,2.25,1820,8058,1.0,0,0,3,1260,560,Kirkland,4,2,40,2014,2014,4.427472527472528,0.3076923076923077,606.6666666666666,0.75,3.0,6.75,0,WA,98034
2014-05-30,12.66032791780777,3.0,2.0,1060,5750,1.0,0,0,3,1060,0,Seattle,4,2,33,1,1,5.4245283018867925,0.0,353.3333333333333,0.6666666666666666,3.0,6.0,0,WA,98126
2014-05-30,13.180632285528304,3.0,2.5,1950,9906,2.0,0,0,3,1950,0,Sammamish,4,2,26,14,14,5.08,0.0,650.0,0.8333333333333334,1.5,7.5,0,WA,98074
2014-05-30,12.896716695872,2.0,1.0,940,4800,1.0,0,0,4,940,0,Seattle,4,2,103,59,59,5.1063829787234045,0.0,470.0,0.5,2.0,2.0,0,WA,98116
2014-05-30,12.031719258385396,2.0,1.5,1220,3568,1.5,0,0,4,1220,0,Des Moines,4,2,38,22,22,2.9245901639344263,0.0,610.0,0.75,1.3333333333333333,3.0,0,WA,98198
2014-05-30,14.450339829199704,5.0,3.5,4180,17935,2.0,0,0,3,4180,0,Bellevue,4,2,10,11,11,4.29066985645933,0.0,836.0,0.7,2.5,17.5,0,WA,98004
2014-05-30,12.832011076396668,3.0,1.0,1200,9800,1.0,0,0,4,1200,0,Woodinville,4,2,43,2014,2014,8.166666666666666,0.0,400.0,0.3333333333333333,3.0,3.0,0,WA,98072
2014-05-30,13.514405465180353,5.0,3.75,3990,18897,2.0,0,0,3,3090,900,Seattle,4,2,77,4,4,4.73609022556391,0.22556390977443608,798.0,0.75,2.5,18.75,0,WA,98125
2014-05-30,12.542544882151386,2.0,1.0,1880,7560,1.0,0,0,3,940,940,Seattle,4,2,95,13,13,4.0212765957446805,0.5,940.0,0.5,2.0,2.0,0,WA,98126
2014-05-30,12.682306824526545,4.0,2.5,2280,7200,2.0,0,0,3,2280,0,Kent,4,2,20,2014,2014,3.1578947368421053,0.0,570.0,0.625,2.0,10.0,0,WA,98030
